Date,Open,High,Low,Close,Adj Close,Volume
2017-10-23,39.222500,39.422501,38.875000,39.042500,37.207214,87937200
2017-10-24,39.072498,39.355000,39.049999,39.275002,37.428791,71028800
2017-10-25,39.227501,39.387501,38.817501,39.102501,37.264400,84828400
2017-10-26,39.307499,39.457500,39.195000,39.352501,37.502651,68002000
2017-10-27,39.822498,40.900002,39.674999,40.762501,38.846363,177816800
2017-10-30,40.972500,42.017502,40.930000,41.680000,39.720734,178803200
2017-10-31,41.974998,42.412498,41.735001,42.259998,40.273464,144187200
2017-11-01,42.467499,42.485001,41.402500,41.722500,39.761234,134551200
2017-11-02,41.650002,42.125000,41.320000,42.027500,40.051903,165573600
2017-11-03,43.500000,43.564999,42.779999,43.125000,41.097816,237594400
2017-11-06,43.092499,43.747501,42.930000,43.562500,41.514748,140105200
2017-11-07,43.477501,43.812500,43.400002,43.702499,41.648159,97446000
2017-11-08,43.665001,44.060001,43.582500,44.060001,41.988850,97638000
2017-11-09,43.777500,44.025002,43.285000,43.970001,41.903095,117930400
2017-11-10,43.777500,43.845001,43.567501,43.667500,41.764408,100582000
2017-11-13,43.375000,43.625000,43.349998,43.492500,41.597031,67928400
2017-11-14,43.259998,43.369999,42.794998,42.834999,40.968185,99130000
2017-11-15,42.492500,42.580002,42.095001,42.270000,40.427811,116632400
2017-11-16,42.794998,42.967499,42.575001,42.775002,40.910801,94550000
2017-11-17,42.759998,42.847500,42.410000,42.537498,40.683651,87598000
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.643002,65049600
2017-11-21,42.695000,43.424999,42.695000,43.285000,41.398575,100525200
2017-11-22,43.340000,43.750000,43.262501,43.740002,41.833744,102355600
2017-11-24,43.775002,43.875000,43.662498,43.742500,41.836136,56106800
2017-11-27,43.762501,43.770000,43.334999,43.522499,41.625721,82867200
2017-11-28,43.575001,43.717499,42.965000,43.267502,41.381844,105715200
2017-11-29,43.157501,43.230000,41.790001,42.369999,40.523449,166665600
2017-11-30,42.607498,43.035000,42.110001,42.962502,41.090130,166108800
2017-12-01,42.487499,42.917500,42.125000,42.762501,40.898846,159037200
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.599964,130169600
2017-12-05,42.264999,42.880001,42.099998,42.410000,40.561714,109400800
2017-12-06,41.875000,42.549999,41.615002,42.252499,40.411068,114240000
2017-12-07,42.257500,42.610001,42.227501,42.330002,40.485195,102693200
2017-12-08,42.622501,42.750000,42.205002,42.342499,40.497158,93420800
2017-12-11,42.299999,43.222500,42.197498,43.167500,41.286198,141095200
2017-12-12,43.037498,43.097500,42.865002,42.924999,41.054268,77636800
2017-12-13,43.125000,43.384998,43.000000,43.067501,41.190559,95273600
2017-12-14,43.099998,43.282501,42.912498,43.055000,41.178608,81906000
2017-12-15,43.407501,43.542500,43.115002,43.492500,41.597031,160677200
2017-12-18,43.720001,44.299999,43.715000,44.105000,42.182831,117684400
2017-12-19,43.757500,43.847500,43.522499,43.634998,41.733322,109745600
2017-12-20,43.717499,43.855000,43.312500,43.587502,41.687901,93902400
2017-12-21,43.542500,44.005001,43.525002,43.752499,41.845695,83799600
2017-12-22,43.669998,43.855000,43.625000,43.752499,41.845695,65397600
2017-12-26,42.700001,42.867500,42.419998,42.642502,40.784077,132742000
2017-12-27,42.525002,42.695000,42.427502,42.650002,40.791248,85992800
2017-12-28,42.750000,42.962502,42.619999,42.770000,40.906021,65920800
2017-12-29,42.630001,42.647499,42.305000,42.307499,40.463676,103999600
2018-01-02,42.540001,43.075001,42.314999,43.064999,41.188164,102223600
2018-01-03,43.132500,43.637501,42.990002,43.057499,41.180992,118071600
2018-01-04,43.134998,43.367500,43.020000,43.257500,41.372284,89738400
2018-01-05,43.360001,43.842499,43.262501,43.750000,41.843311,94640000
2018-01-08,43.587502,43.902500,43.482498,43.587502,41.687901,82271200
2018-01-09,43.637501,43.764999,43.352501,43.582500,41.683117,86336000
2018-01-10,43.290001,43.575001,43.250000,43.572498,41.673542,95839600
2018-01-11,43.647499,43.872501,43.622501,43.820000,41.910259,74670800
2018-01-12,44.044998,44.340000,43.912498,44.272499,42.343033,101672400
2018-01-16,44.474998,44.847500,44.035000,44.047501,42.127850,118263600
2018-01-17,44.037498,44.812500,43.767502,44.775002,42.823639,137547200
2018-01-18,44.842499,45.025002,44.562500,44.814999,42.861889,124773600
2018-01-19,44.652500,44.895000,44.352501,44.615002,42.670616,129700400
2018-01-22,44.325001,44.445000,44.150002,44.250000,42.321522,108434400
2018-01-23,44.325001,44.860001,44.205002,44.259998,42.331081,130756400
2018-01-24,44.312500,44.325001,43.299999,43.555000,41.656803,204420400
2018-01-25,43.627499,43.737499,42.632500,42.777500,40.913185,166116000
2018-01-26,43.000000,43.000000,42.514999,42.877499,41.008827,156572000
2018-01-29,42.540001,42.540001,41.767502,41.990002,40.160011,202561600
2018-01-30,41.382500,41.842499,41.174999,41.742500,39.923302,184192800
2018-01-31,41.717499,42.110001,41.625000,41.857498,40.033283,129915600
2018-02-01,41.792500,42.154999,41.689999,41.945000,40.116974,188923200
2018-02-02,41.500000,41.700001,40.025002,40.125000,38.376293,346375200
2018-02-05,39.775002,40.970001,39.000000,39.122501,37.417480,290954000
2018-02-06,38.707500,40.930000,38.500000,40.757500,38.981224,272975200
2018-02-07,40.772499,40.849998,39.767502,39.884998,38.146751,206434400
2018-02-08,40.072498,40.250000,38.757500,38.787498,37.097092,217562000
2018-02-09,39.267502,39.472500,37.560001,39.102501,37.550838,282690400
2018-02-12,39.625000,40.972500,39.377499,40.677502,39.063343,243278000
2018-02-13,40.487499,41.187500,40.412498,41.084999,39.454662,130196800
2018-02-14,40.759998,41.884998,40.720001,41.842499,40.182110,162579600
2018-02-15,42.447498,43.272499,42.250000,43.247501,41.531345,204588800
2018-02-16,43.090000,43.705002,42.942501,43.107498,41.396896,160704400
2018-02-20,43.012501,43.564999,42.855000,42.962502,41.257660,135722000
2018-02-21,43.207500,43.529999,42.752499,42.767502,41.070396,149886400
2018-02-22,42.950001,43.487499,42.927502,43.125000,41.413723,123967600
2018-02-23,43.417500,43.912498,43.384998,43.875000,42.133949,135249600
2018-02-26,44.087502,44.847500,44.052502,44.742500,42.967033,152648800
2018-02-27,44.775002,45.119999,44.540001,44.597500,42.827782,155712400
2018-02-28,44.814999,45.154999,44.512501,44.529999,42.762959,151128400
2018-03-01,44.634998,44.945000,43.165001,43.750000,42.013908,195208000
2018-03-02,43.200001,44.075001,43.112499,44.052502,42.304413,153816000
2018-03-05,43.802502,44.435001,43.630001,44.205002,42.450855,113605600
2018-03-06,44.477501,44.562500,44.032501,44.167500,42.414837,95154000
2018-03-07,43.735001,43.962502,43.567501,43.757500,42.021118,126814000
2018-03-08,43.869999,44.279999,43.767502,44.235001,42.479660,95096400
2018-03-09,44.490002,45.000000,44.347500,44.994999,43.209499,128740800
2018-03-12,45.072498,45.597500,45.052502,45.430000,43.627247,128828400
2018-03-13,45.647499,45.875000,44.810001,44.992500,43.207108,126774000
2018-03-14,45.080002,45.130001,44.452499,44.610001,42.839775,117473600
2018-03-15,44.625000,45.060001,44.517502,44.662498,42.890198,90975200
2018-03-16,44.662498,44.779999,44.404999,44.505001,42.738953,157618800
2018-03-19,44.330002,44.367500,43.415001,43.825001,42.085938,133787200
2018-03-20,43.810001,44.200001,43.735001,43.810001,42.071533,78597600
2018-03-21,43.759998,43.772499,42.814999,42.817501,41.118420,148219600
2018-03-22,42.500000,43.169998,42.150002,42.212502,40.537422,165963200
2018-03-23,42.097500,42.480000,41.235001,41.235001,39.598709,164115200
2018-03-26,42.017502,43.275002,41.610001,43.192501,41.478531,150164800
2018-03-27,43.419998,43.787498,41.730000,42.084999,40.414970,163690400
2018-03-28,41.812500,42.505001,41.297501,41.619999,39.968437,166674000
2018-03-29,41.952499,42.937500,41.724998,41.945000,40.280529,153594000
2018-04-02,41.660000,42.235001,41.117500,41.669998,40.016445,150347200
2018-04-03,41.910000,42.187500,41.220001,42.097500,40.426987,121112000
2018-04-04,41.220001,43.002499,41.192501,42.902500,41.200047,138422000
2018-04-05,43.145000,43.557499,43.020000,43.200001,41.485737,107732800
2018-04-06,42.742500,43.119999,42.049999,42.095001,40.424587,140021200
2018-04-09,42.470001,43.272499,42.462502,42.512501,40.825516,116070800
2018-04-10,43.250000,43.500000,42.882500,43.312500,41.593777,113634400
2018-04-11,43.057499,43.480000,42.924999,43.110001,41.399307,89726400
2018-04-12,43.352501,43.750000,43.259998,43.535000,41.807434,91557200
2018-04-13,43.695000,43.959999,43.462502,43.682499,41.949093,100497200
2018-04-16,43.757500,44.047501,43.707500,43.955002,42.210777,86313600
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.791775,106421600
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.695740,83018000
2018-04-19,43.439999,43.847500,43.165001,43.200001,41.485737,139235200
2018-04-20,42.650002,42.805000,41.357498,41.430000,39.785973,261964400
2018-04-23,41.707500,41.730000,41.022499,41.310001,39.670738,146062000
2018-04-24,41.417500,41.582500,40.305000,40.735001,39.118553,134768000
2018-04-25,40.654999,41.355000,40.602501,40.912498,39.289009,113528400
2018-04-26,41.029999,41.432499,40.842499,41.055000,39.425850,111852000
2018-04-27,41.000000,41.082500,40.157501,40.580002,38.969704,142623200
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.675537,169709600
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.597443,214277600
2018-05-02,43.807499,44.437500,43.450001,44.142502,42.390842,266157600
2018-05-03,43.970001,44.375000,43.610001,44.222500,42.467655,136272800
2018-05-04,44.562500,46.062500,44.542500,45.957500,44.133808,224805200
2018-05-07,46.294998,46.917500,46.187500,46.290001,44.453121,169805600
2018-05-08,46.247501,46.555000,45.917500,46.512501,44.666790,113611200
2018-05-09,46.637501,46.849998,46.305000,46.840000,44.981293,92844800
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.624706,111957200
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.451187,104848800
2018-05-14,47.252499,47.382500,46.965000,47.037498,45.345139,83115200
2018-05-15,46.695000,46.767502,46.275002,46.610001,44.933025,94780800
2018-05-16,46.517502,47.115002,46.500000,47.044998,45.352364,76732400
2018-05-17,47.000000,47.227501,46.590000,46.747501,45.065578,69176000
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.901684,73190800
2018-05-21,47.000000,47.317501,46.727501,46.907501,45.219822,73603200
2018-05-22,47.095001,47.220001,46.695000,46.790001,45.106548,60962800
2018-05-23,46.587502,47.125000,46.439999,47.090000,45.395748,80233600
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.345139,92936000
2018-05-25,47.057499,47.412498,46.912498,47.145000,45.448776,69844000
2018-05-29,46.900002,47.187500,46.717499,46.974998,45.284889,90056400
2018-05-30,46.930000,47.000000,46.695000,46.875000,45.188492,74762000
2018-05-31,46.805000,47.057499,46.535000,46.717499,45.036652,109931200
2018-06-01,46.997501,47.564999,46.937500,47.560001,45.848846,93770000
2018-06-04,47.910000,48.355000,47.837502,47.957500,46.232044,105064800
2018-06-05,48.267502,48.485001,48.090000,48.327499,46.588722,86264000
2018-06-06,48.407501,48.520000,47.980000,48.494999,46.750195,83734400
2018-06-07,48.535000,48.549999,48.084999,48.365002,46.624878,85388800
2018-06-08,47.792500,48.000000,47.442501,47.924999,46.200710,106627200
2018-06-11,47.837502,47.992500,47.552502,47.807499,46.087433,73234000
2018-06-12,47.847500,48.152500,47.787498,48.070000,46.340488,67644400
2018-06-13,48.105000,48.220001,47.610001,47.674999,45.959705,86553600
2018-06-14,47.887501,47.892502,47.555000,47.700001,45.983810,86440400
2018-06-15,47.507500,47.540001,47.064999,47.209999,45.511433,246876800
2018-06-18,46.970001,47.305000,46.799999,47.185001,45.487335,73939600
2018-06-19,46.285000,46.582500,45.862499,46.422501,44.752270,134314000
2018-06-20,46.587502,46.799999,46.432499,46.625000,44.947479,82514800
2018-06-21,46.812500,47.087502,46.235001,46.365002,44.696838,102847600
2018-06-22,46.529999,46.537498,46.174999,46.230000,44.566692,108801600
2018-06-25,45.849998,46.230000,45.182499,45.542500,43.903934,126652400
2018-06-26,45.747501,46.632500,45.634998,46.107498,44.448597,98276800
2018-06-27,46.307499,46.820000,46.007500,46.040001,44.383530,101141200
2018-06-28,46.025002,46.552502,45.950001,46.375000,44.706478,69460800
2018-06-29,46.572498,46.797501,45.727501,46.277500,44.612480,90950800
2018-07-02,45.955002,46.825001,45.855000,46.794998,45.111362,70925200
2018-07-03,46.947498,46.987499,45.884998,45.980000,44.325691,55819200
